subject_ID,lemma,gender,age,education,grade,error
website570,vinden,female,16,vocational,Gr2,1
website58,vinden,female,16,general,Gr2,0
website58,vinden,female,16,general,Gr2,0
website58,vinden,female,16,general,Gr2,0
website58,vinden,female,16,general,Gr2,0
website58,vinden,female,16,general,Gr2,0
website58,vinden,female,16,general,Gr2,0
website58,vinden,female,16,general,Gr2,0
website58,vinden,female,16,general,Gr2,0
website58,vinden,female,16,general,Gr2,0
website58,vinden,female,16,general,Gr2,0
website58,vinden,female,16,general,Gr2,0
website58,vinden,female,16,general,Gr2,0
website58,vinden,female,16,general,Gr2,0
website597,vinden,male,19,vocational,Gr3,0
website600,vinden,male,18,vocational,Gr3,0
website600,vinden,male,18,vocational,Gr3,0
website600,vinden,male,17,vocational,Gr3,1
website600,vinden,male,18,vocational,Gr3,1
website600,vinden,male,17,vocational,Gr3,1
website601,vinden,female,19,vocational,Gr3,0
website601,vinden,female,19,vocational,Gr3,0
website601,vinden,female,19,vocational,Gr3,0
website601,vinden,female,19,vocational,Gr3,0
website601,vinden,female,19,vocational,Gr3,0
website601,vinden,female,19,vocational,Gr3,0
website606,vinden,female,15,vocational,Gr2,0
website606,vinden,female,15,vocational,Gr2,1
website606,vinden,female,15,vocational,Gr2,1
website606,vinden,female,15,vocational,Gr2,1
website61,vinden,female,16,general,Gr2,0
website617,vinden,male,15,vocational,Gr2,0
website617,vinden,male,15,vocational,Gr2,0
website619,vinden,female,15,vocational,Gr2,1
website623,vinden,male,16,vocational,Gr2,1
website626,vinden,female,15,vocational,Gr2,0
website626,vinden,female,15,vocational,Gr2,0
website626,vinden,female,15,vocational,Gr2,0
website626,vinden,female,15,vocational,Gr2,0
website626,vinden,female,15,vocational,Gr2,0
website626,vinden,female,15,vocational,Gr2,0
website626,vinden,female,15,vocational,Gr2,0
website626,vinden,female,15,vocational,Gr2,0
website626,vinden,female,15,vocational,Gr2,0
website626,vinden,female,15,vocational,Gr2,0
website626,vinden,female,15,vocational,Gr2,1
website626,vinden,female,15,vocational,Gr2,1
website626,vinden,female,15,vocational,Gr2,1
website626,vinden,female,15,vocational,Gr2,1
website626,vinden,female,15,vocational,Gr2,1
website626,vinden,female,15,vocational,Gr2,1
website626,vinden,female,15,vocational,Gr2,1
website629,vinden,female,15,vocational,Gr2,0
website630,vinden,female,15,vocational,Gr2,0
website630,vinden,female,15,vocational,Gr2,1
website630,vinden,female,15,vocational,Gr2,1
website630,vinden,female,15,vocational,Gr2,1
website630,vinden,female,15,vocational,Gr2,1
website630,vinden,female,15,vocational,Gr2,1
website634,vinden,female,16,vocational,Gr2,0
website636,vinden,male,18,vocational,Gr3,1
website636,vinden,male,18,vocational,Gr3,1
website639,vinden,female,16,vocational,Gr2,0
website639,vinden,female,16,vocational,Gr2,1
website643,vinden,male,17,vocational,Gr3,0
website643,vinden,male,17,vocational,Gr3,0
website643,vinden,male,17,vocational,Gr3,0
website643,vinden,male,17,vocational,Gr3,0
website643,vinden,male,17,vocational,Gr3,1
website644,vinden,female,17,vocational,Gr3,0
website644,vinden,female,17,vocational,Gr3,1
website646,vinden,female,16,vocational,Gr2,0
website646,vinden,female,16,vocational,Gr2,0
website646,vinden,female,16,vocational,Gr2,0
website646,vinden,female,16,vocational,Gr2,0
website646,vinden,female,16,vocational,Gr2,0
website646,vinden,female,16,vocational,Gr2,0
website646,vinden,female,16,vocational,Gr2,0
website646,vinden,female,16,vocational,Gr2,0
website646,vinden,female,16,vocational,Gr2,0
website646,vinden,female,16,vocational,Gr2,0
website646,vinden,female,16,vocational,Gr2,0
website646,vinden,female,16,vocational,Gr2,0
website646,vinden,female,16,vocational,Gr2,0
website646,vinden,female,16,vocational,Gr2,0
website646,vinden,female,16,vocational,Gr2,0
website646,vinden,female,16,vocational,Gr2,0
website646,vinden,female,16,vocational,Gr2,0
website646,vinden,female,16,vocational,Gr2,0
website646,vinden,female,15,vocational,Gr2,1
website647,vinden,female,16,vocational,Gr2,0
website647,vinden,female,16,vocational,Gr2,0
website647,vinden,female,16,vocational,Gr2,1
website651,vinden,male,17,vocational,Gr3,1
website654,vinden,male,15,vocational,Gr2,0
website655,vinden,female,16,vocational,Gr2,0
website655,vinden,female,16,vocational,Gr2,0
website655,vinden,female,16,vocational,Gr2,0
website655,vinden,female,16,vocational,Gr2,0
website655,vinden,female,16,vocational,Gr2,0
website655,vinden,female,16,vocational,Gr2,0
website655,vinden,female,16,vocational,Gr2,1
website655,vinden,female,16,vocational,Gr2,1
website655,vinden,female,16,vocational,Gr2,1
website655,vinden,female,16,vocational,Gr2,1
website655,vinden,female,16,vocational,Gr2,1
website655,vinden,female,16,vocational,Gr2,1
website658,vinden,male,15,vocational,Gr2,0
website659,vinden,male,15,vocational,Gr2,0
website662,vinden,male,16,vocational,Gr2,0
website662,vinden,male,15,vocational,Gr2,0
website662,vinden,male,16,vocational,Gr2,0
website662,vinden,male,16,vocational,Gr2,0
website662,vinden,male,15,vocational,Gr2,1
website662,vinden,male,16,vocational,Gr2,1
website662,vinden,male,16,vocational,Gr2,1
website665,vinden,male,15,vocational,Gr2,0
website666,vinden,male,15,vocational,Gr2,0
website666,vinden,male,16,vocational,Gr2,0
website666,vinden,male,16,vocational,Gr2,0
website666,vinden,male,16,vocational,Gr2,0
website666,vinden,male,15,vocational,Gr2,0
website666,vinden,male,16,vocational,Gr2,0
website666,vinden,male,15,vocational,Gr2,0
website666,vinden,male,16,vocational,Gr2,0
website666,vinden,male,15,vocational,Gr2,0
website666,vinden,male,16,vocational,Gr2,0
website666,vinden,male,16,vocational,Gr2,0
website666,vinden,male,16,vocational,Gr2,0
website666,vinden,male,16,vocational,Gr2,0
website666,vinden,male,16,vocational,Gr2,1
website666,vinden,male,15,vocational,Gr2,1
website666,vinden,male,16,vocational,Gr2,1
website666,vinden,male,16,vocational,Gr2,1
website666,vinden,male,16,vocational,Gr2,1
website666,vinden,male,16,vocational,Gr2,1
website666,vinden,male,16,vocational,Gr2,1
website666,vinden,male,15,vocational,Gr2,1
website666,vinden,male,16,vocational,Gr2,1
website666,vinden,male,16,vocational,Gr2,1
website666,vinden,male,16,vocational,Gr2,1
website666,vinden,male,16,vocational,Gr2,1
website666,vinden,male,16,vocational,Gr2,1
website667,vinden,female,17,vocational,Gr3,1
website668,vinden,female,16,vocational,Gr2,0
website668,vinden,female,16,vocational,Gr2,1
website669,vinden,female,15,vocational,Gr2,0
website669,vinden,female,17,vocational,Gr3,0
website669,vinden,female,15,vocational,Gr2,1
website669,vinden,female,16,vocational,Gr2,1
website669,vinden,female,18,vocational,Gr3,1
website669,vinden,female,16,vocational,Gr2,1
website671,vinden,female,18,vocational,Gr3,0
website672,vinden,female,16,vocational,Gr2,0
website675,vinden,male,18,general,Gr3,0
website675,vinden,male,18,general,Gr3,0
website675,vinden,male,18,general,Gr3,0
website677,vinden,male,16,vocational,Gr2,0
website677,vinden,male,16,vocational,Gr2,0
website677,vinden,male,16,vocational,Gr2,0
website677,vinden,male,15,vocational,Gr2,0
website677,vinden,male,16,vocational,Gr2,0
website677,vinden,male,15,vocational,Gr2,0
website678,vinden,female,18,vocational,Gr3,0
website678,vinden,female,18,vocational,Gr3,0
website678,vinden,female,18,vocational,Gr3,0
website683,vinden,female,17,vocational,Gr3,0
website683,vinden,female,17,vocational,Gr3,0
website683,vinden,female,17,vocational,Gr3,0
website683,vinden,female,17,vocational,Gr3,0
website683,vinden,female,17,vocational,Gr3,1
website683,vinden,female,17,vocational,Gr3,1
website683,vinden,female,17,vocational,Gr3,1
website686,vinden,male,17,vocational,Gr3,0
website686,vinden,male,17,vocational,Gr3,1
website688,vinden,female,16,vocational,Gr2,0
website693,vinden,male,17,vocational,Gr3,0
website693,vinden,male,17,vocational,Gr3,0
website7,vinden,male,16,vocational,Gr2,1
website73,vinden,male,17,general,Gr3,0
website8,vinden,male,17,general,Gr3,0
website8,vinden,male,17,general,Gr3,1
website8,vinden,male,16,general,Gr2,1
website82,vinden,female,17,general,Gr3,1
website82,vinden,female,17,general,Gr3,1
website87,vinden,female,17,general,Gr3,0
website87,vinden,female,17,general,Gr3,0
website88,vinden,female,15,general,Gr2,0
website88,vinden,female,15,general,Gr2,0
website88,vinden,female,16,general,Gr2,0
website88,vinden,female,16,general,Gr2,1
website89,vinden,male,17,general,Gr3,0
21,vinden,male,15,general,Gr2,0
21,vinden,male,15,general,Gr2,0
26,vinden,male,15,general,Gr2,0
230,vinden,male,16,general,Gr2,0
230,vinden,male,16,general,Gr2,1
231,vinden,male,15,vocational,Gr2,1
244,vinden,female,15,general,Gr2,0
244,vinden,female,15,general,Gr2,1
285,vinden,female,16,general,Gr2,0
285,vinden,female,16,general,Gr2,0
286,vinden,female,16,general,Gr2,0
288,vinden,male,17,general,Gr3,0
310,vinden,female,16,general,Gr2,0
310,vinden,female,16,general,Gr2,0
310,vinden,female,16,general,Gr2,0
314,vinden,female,15,general,Gr2,0
314,vinden,female,16,general,Gr2,0
314,vinden,female,15,general,Gr2,0
314,vinden,female,16,general,Gr2,0
314,vinden,female,15,general,Gr2,0
314,vinden,female,16,general,Gr2,0
314,vinden,female,15,general,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,17,technical,Gr3,0
324,vinden,female,17,technical,Gr3,0
324,vinden,female,17,technical,Gr3,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,17,technical,Gr3,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,17,technical,Gr3,0
324,vinden,female,17,technical,Gr3,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,17,technical,Gr3,1
324,vinden,female,16,technical,Gr2,1
324,vinden,female,16,technical,Gr2,1
324,vinden,female,16,technical,Gr2,1
324,vinden,female,17,technical,Gr3,1
324,vinden,female,16,technical,Gr2,1
324,vinden,female,16,technical,Gr2,1
324,vinden,female,16,technical,Gr2,1
324,vinden,female,16,technical,Gr2,1
326,vinden,female,16,general,Gr2,0
326,vinden,female,16,general,Gr2,0
328,vinden,female,16,general,Gr2,0
328,vinden,female,16,general,Gr2,1
334,vinden,male,17,general,Gr3,0
336,vinden,female,16,general,Gr2,0
336,vinden,female,16,general,Gr2,0
336,vinden,female,16,general,Gr2,0
336,vinden,female,16,general,Gr2,0
340,vinden,female,16,general,Gr2,0
342,vinden,female,17,general,Gr3,0
350,vinden,male,17,general,Gr3,0
403,vinden,female,17,general,Gr3,0
404,vinden,female,16,technical,Gr2,0
429,vinden,female,15,general,Gr2,0
429,vinden,female,15,general,Gr2,1
440,vinden,female,17,general,Gr3,0
445,vinden,female,16,technical,Gr2,0
445,vinden,female,16,technical,Gr2,0
453,vinden,female,16,general,Gr2,0
480,vinden,female,19,technical,Gr3,0
486,vinden,female,15,technical,Gr2,1
486,vinden,female,15,technical,Gr2,1
488,vinden,female,17,technical,Gr3,0
488,vinden,female,17,technical,Gr3,0
511,vinden,female,17,general,Gr3,0
512,vinden,female,18,vocational,Gr3,1
514,vinden,female,17,general,Gr3,0
533,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,18,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,18,technical,Gr3,0
563,vinden,female,18,technical,Gr3,1
570,vinden,male,17,technical,Gr3,0
570,vinden,male,17,technical,Gr3,0
570,vinden,male,17,technical,Gr3,0
571,vinden,female,17,technical,Gr3,0
571,vinden,female,16,technical,Gr2,0
571,vinden,female,16,technical,Gr2,0
571,vinden,female,16,technical,Gr2,0
571,vinden,female,16,technical,Gr2,0
571,vinden,female,17,technical,Gr3,0
571,vinden,female,16,technical,Gr2,0
571,vinden,female,16,technical,Gr2,1
571,vinden,female,16,technical,Gr2,1
571,vinden,female,16,technical,Gr2,1
571,vinden,female,16,technical,Gr2,1
571,vinden,female,16,technical,Gr2,1
571,vinden,female,16,technical,Gr2,1
571,vinden,female,16,technical,Gr2,1
571,vinden,female,16,technical,Gr2,1
572,vinden,female,18,technical,Gr3,0
610,vinden,female,16,technical,Gr2,0
623,vinden,female,17,general,Gr3,0
624,vinden,female,17,general,Gr3,0
625,vinden,female,17,general,Gr3,0
625,vinden,female,17,general,Gr3,0
625,vinden,female,16,general,Gr2,0
625,vinden,female,17,general,Gr3,0
626,vinden,female,18,general,Gr3,0
626,vinden,female,17,general,Gr3,0
626,vinden,female,17,general,Gr3,0
626,vinden,female,18,general,Gr3,0
627,vinden,female,17,general,Gr3,0
627,vinden,female,15,general,Gr2,0
627,vinden,female,17,general,Gr3,0
627,vinden,female,17,general,Gr3,0
627,vinden,female,16,general,Gr2,0
627,vinden,female,15,general,Gr2,0
627,vinden,female,16,general,Gr2,0
627,vinden,female,15,general,Gr2,0
627,vinden,female,16,general,Gr2,0
627,vinden,female,17,general,Gr3,0
627,vinden,female,16,general,Gr2,0
627,vinden,female,17,general,Gr3,0
627,vinden,female,15,general,Gr2,0
627,vinden,female,15,general,Gr2,0
627,vinden,female,17,general,Gr3,0
627,vinden,female,16,general,Gr2,0
628,vinden,female,17,general,Gr3,0
629,vinden,female,18,general,Gr3,0
635,vinden,female,16,technical,Gr2,0
635,vinden,female,16,technical,Gr2,1
673,vinden,female,15,general,Gr2,1
677,vinden,female,15,vocational,Gr2,0
736,vinden,female,16,technical,Gr2,0
736,vinden,female,17,technical,Gr3,0
768,vinden,female,17,vocational,Gr3,0
768,vinden,female,17,vocational,Gr3,0
768,vinden,female,17,vocational,Gr3,0
768,vinden,female,17,vocational,Gr3,0
768,vinden,female,17,vocational,Gr3,1
768,vinden,female,17,vocational,Gr3,1
769,vinden,female,16,vocational,Gr2,0
863,vinden,male,16,technical,Gr2,1
902,vinden,female,16,technical,Gr2,1
1013,vinden,male,16,general,Gr2,0
1013,vinden,male,16,general,Gr2,1
1061,vinden,female,16,general,Gr2,0
1061,vinden,female,16,general,Gr2,0
1119,vinden,female,18,technical,Gr3,0
1124,vinden,female,17,general,Gr3,0
1172,vinden,male,15,technical,Gr2,0
1172,vinden,male,15,technical,Gr2,0
1189,vinden,female,17,technical,Gr3,0
1251,vinden,female,16,vocational,Gr2,0
1259,vinden,female,17,general,Gr3,0
1259,vinden,female,17,general,Gr3,0
1259,vinden,female,18,general,Gr3,0
1259,vinden,female,18,general,Gr3,0
1259,vinden,female,18,general,Gr3,0
1259,vinden,female,18,general,Gr3,0
1259,vinden,female,18,general,Gr3,0
1275,vinden,male,17,general,Gr3,0
1275,vinden,male,17,general,Gr3,0
1275,vinden,male,17,general,Gr3,0
1275,vinden,male,17,general,Gr3,0
1275,vinden,male,17,general,Gr3,0
1275,vinden,male,17,general,Gr3,0
1275,vinden,male,17,general,Gr3,0
1275,vinden,male,17,general,Gr3,0
1275,vinden,male,17,general,Gr3,0
1275,vinden,male,17,general,Gr3,1
1276,vinden,female,17,general,Gr3,0
1276,vinden,female,18,general,Gr3,0
1280,vinden,female,18,general,Gr3,0
1280,vinden,female,18,general,Gr3,0
1290,vinden,female,16,general,Gr2,0
1290,vinden,female,16,general,Gr2,0
1290,vinden,female,16,general,Gr2,0
1290,vinden,female,16,general,Gr2,0
1290,vinden,female,16,general,Gr2,0
1290,vinden,female,16,general,Gr2,0
1290,vinden,female,16,general,Gr2,0
1290,vinden,female,16,general,Gr2,0
1290,vinden,female,16,general,Gr2,0
1290,vinden,female,16,general,Gr2,0
1290,vinden,female,16,general,Gr2,0
1290,vinden,female,16,general,Gr2,0
1290,vinden,female,16,general,Gr2,0
1290,vinden,female,16,general,Gr2,0
1290,vinden,female,16,general,Gr2,0
1290,vinden,female,16,general,Gr2,1
1294,vinden,female,18,technical,Gr3,0
1299,vinden,male,17,technical,Gr3,0
1299,vinden,male,16,technical,Gr2,0
1299,vinden,male,17,technical,Gr3,0
1299,vinden,male,17,technical,Gr3,0
1299,vinden,male,17,technical,Gr3,0
1299,vinden,male,18,technical,Gr3,0
1299,vinden,male,18,technical,Gr3,0
1299,vinden,male,18,technical,Gr3,1
1305,vinden,female,18,general,Gr3,0
1312,vinden,female,18,general,Gr3,0
1316,vinden,female,17,general,Gr3,0
1327,vinden,male,15,general,Gr2,0
1334,vinden,female,18,general,Gr3,0
1396,vinden,female,15,general,Gr2,0
1396,vinden,female,15,general,Gr2,0
1396,vinden,female,15,general,Gr2,1
1485,vinden,male,18,general,Gr3,0
1487,vinden,male,19,general,Gr3,0
1895,vinden,female,18,general,Gr3,0
1961,vinden,male,17,general,Gr3,1
2095,vinden,female,17,technical,Gr3,0
2176,vinden,male,15,technical,Gr2,0
2183,vinden,male,15,technical,Gr2,1
2317,vinden,male,18,vocational,Gr3,0
website190,vinden,male,16,general,Gr2,0
website190,vinden,male,17,general,Gr3,0
website190,vinden,male,17,general,Gr3,0
website207,vinden,female,18,technical,Gr3,0
website207,vinden,female,18,technical,Gr3,0
website207,vinden,female,19,technical,Gr3,0
website207,vinden,female,18,technical,Gr3,0
website207,vinden,female,18,technical,Gr3,0
website207,vinden,female,18,technical,Gr3,0
website207,vinden,female,19,technical,Gr3,1
